AI0238,Seoul,HongKong,725.71
AZ0376,Rome,Cairo,807.66
U20570,London,Gibraltar,233.55
O60030,CampoGrande,Brasilia,1077.03
AZ0078,Atlanta,Dallas-FortWorth,861.90
AF0752,Milwaukee,Atlanta,905.22
AA1101,LosAngeles,Edmonton,684.07
BE0130,Glasgow,Kirkwall,1071.92
BE0032,Birmingham,Aberdeen,328.04
SU0060,Dubai,Moscow,1004.01
UA1918,SanFrancisco,Kahului,598.74
LH0696,Munich,Sofia,953.85
US0559,Dallas-FortWorth,OklahomaCity,1080.51
U20001,Aberdeen,London,454.68
NH0066,Dalian,Beijing,1075.10
CX0154,Kaohsiung,HongKong,806.18
U20481,Heraklion,Geneva,845.71
TK0126,Erbil,Istanbul,1056.98
YJ0004,Mandalay,Myitkyina,1145.53
AA0849,Hannover,London,460.05
G40318,Sanford,Cincinnati,1135.64
JT0154,Manado,Surabaya,542.36
AV0080,Caracas,Bogota,635.47
VY0122,Barcelona,Santiago,531.87
W60120,Charleroi,Sofia,316.23
E20011,Monrovia,Abidjan,286.47
SY0035,FortMyers,Minneapolis,1017.13
AB0249,Frankfurt,Berlin,484.61
G90051,Najaf,Sharjah,240.77
U60090,Irkutsk,Harbin,1089.34
AD0168,Joinville,PortoAlegre,286.62
HY0099,Tashkent,Fergana,894.41
BE0201,Manchester,Inverness,1017.06
SB0001,Auckland,Noumea,928.71
MO0038,Winnipeg,ThePas,415.17
LH0625,Munich,Duesseldorf,508.38
AA1364,Miami,Charleston,1053.50
AZ0393,Rome,Iasi,1068.50
TG0007,Stockholm,Vaasa,549.48
ET0221,Johannesburg,Windhoek,645.28
IOS0055,Omsk,Novosibirsk,303.72
AK0005,KotaKinabalu,Hangzhou,1047.92
EK0118,Dubai,Tehran,251.08
KL0099,Amsterdam,Lima,759.86
G30213,Ilheus,Salvador,302.39
LS0253,Newcastle,Reus,324.67
IG0015,Cagliari,Torino,218.57
UL0081,Male,Colombo,904.96
OB0026,SantaCruz,Madrid,303.40
US0335,Cancun,NewYork,327.30
CI0162,Taipei,Xi'an,965.96
AS0504,PointBarrow,Anchorage,1024.52
AT0088,Casablanca,Nantes,745.82
IG0146,Berlin,Bari,217.61
MU0602,Beijing,Linyi,1169.66
WS0052,MontegoBay,Toronto,758.54
AK0104,KualaLumpur,Phnom-penh,212.85
A30041,Athens,StPetersburg,1010.95
CI0063,Osaka,Kaohsiung,775.47
ZH0278,Zhoushan,Quanzhou,933.88
5J0089,Kalibo,Manila,532.64
MM0010,Osaka,HongKong,763.66
JJ0241,Manaus,RioDeJaneiro,1154.12
U60031,Moscow,Lankaran,989.85
FR0003,Aarhus,London,580.39
CZ0469,Hefei,Guangzhou,1088.17
LH0869,Moscow,Frankfurt,816.07
G30316,Teresina,Fortaleza,371.11
HU0298,Novosibirsk,Urumqi,558.57
UN0155,London,Moscow,459.45
TP0027,Caracas,Lisbon,1142.48
JJ0266,Natal,SaoPaulo,823.44
CZ0118,Guangzhou,Tokyo,214.26
DE0259,PalmadeMallorca,Manchester,1171.48
CZ0755,Luzhou,Changcha,960.62
BA0221,London,Menorca,891.99
AB0518,Oslo,Berlin,805.35
VT0091,UaHuka,UaPou,1138.99
FR0294,Birmingham,Murcia,379.58
ZH0066,Changchun,Chengdu,748.66
KN0043,Beijing,Chifeng,393.18
EK0270,Sialkot,Dubai,1068.73
AB0770,NeaAnghialos,Vienna,235.05
IZ0010,Larnaca,Tel-aviv,1160.61
AF0631,NewYork,London,976.15
UN0177,Milano,Moscow,412.81
FR2043,Thessaloniki,Rygge,818.93
UE0001,Aden,Asmara,333.80
2N0013,Stockholm,Vilhelmina,742.05
DL1890,Philipsburg,NewYork,431.72
CZ0690,Guiyang,Quanzhou,688.97
CZ0200,Zhengzhou,Xiamen,469.98
DE0264,PuertoPlata,Antigua,942.79
AC0347,Quebec,Toronto,984.40
2Z0002,Barreiras,Brasilia,986.56
EY0167,NewYork,NewOrleans,582.33
V70101,Palermo,Naples,735.00
AA0334,Charlotte,PuntaCana,753.36
ZH0115,Chengdu,Aksu,429.90
UA0464,Dallas-FortWorth,Washington,322.23
UA0101,Beckley,Washington,825.26
HU0214,Harbin,Tianjin,1030.34
OZ0176,London,Seoul,1057.72
US0254,Charlotte,MexicoCity,1080.76
UA0516,NorthEleuthera,WestPalmBeach,718.35
IB0395,London,Antigua,873.72
HU0192,Hangzhou,Sanya,1193.49
FB0021,Prague,Sofia,1141.74
EU0023,Chengdu,Liuzhou,474.81
ZI0045,Oran,Lyon,747.08
SA0190,Sydney,Johannesburg,386.64
WN1085,StLouis,Chicago,1034.14
ZI0068,Tlemcen,Marseille,869.70
NU0005,Ishigaki,Osaka,1090.36
G30159,RioDeJaneiro,Salvador,747.30
WN0978,SanAntonio,Baltimore,764.77
TO0413,PalmadeMallorca,London,794.84
FR0521,Beauvais,Pula,1112.17
QF0108,Cairns,Osaka,624.23
AY0012,Barcelona,Helsinki,939.58
SJ0006,Biak,UjungPandang,832.98
DY0516,Berlin,GranCanaria,558.53
SA0120,Johannesburg,Manzini,682.86
DY0256,Gothenborg,Stockholm,428.86
US0166,Charleston,Miami,255.91
AA0152,Boston,Phoenix,884.59
US1255,Munich,Johannesburg,320.52
PK0074,Jeddah,Lahore,592.29
A40002,Yacuiba,Tarija,629.36
AI0199,Dubai,Delhi,822.29
JL0006,Amami,Osaka,1070.78
TS0082,Montreal,Cunagua,373.66
U20666,Liverpool,Barcelona,423.76
VN0057,Hanoi,NhaTrang,212.74
KC0118,Vienna,Tselinograd,319.95
7H0152,Nome,Wales,846.31
DL1716,SantoDomingo,Miami,645.27
AD0261,PortoVelho,Cuiaba,645.01
4U0075,Cologne,Klagenfurt,918.23
IG0062,Kiev,Naples,994.52
UN0271,Moscow,London,619.90
SU0182,StPetersburg,Munich,1037.89
TG0114,Rome,Bangkok,556.23
NZ0108,LosAngeles,MexicoCity,803.48
IB0211,Bordeaux,Barcelona,680.31
JJ0316,Salvador,SaoPaulo,1093.34
DV0073,Tselinograd,Aktau,1042.26
AA2053,SanDiego,PuertoVallarta,914.41
KL0033,Amsterdam,Bologna,1036.75
AS0202,LosAngeles,Monterey,328.28
HY0097,Tashkent,Dubai,1022.00
7H0206,TogiakVillage,Quinhagak,864.92
CZ0416,Fuzhou,Macau,849.42
BA0158,Helsinki,Warsaw,581.29
AM0208,MexicoCity,Atlanta,947.96
G30092,BeloHorizonte,Recife,861.54
UA0979,Houston,Cancun,1161.60
HU0065,Changchun,Zhengzhou,444.23
SV0092,Dammam,Karachi,1038.21
UA1183,Laramie,Denver,1158.99
FR0774,Dortmund,Porto,332.22
KE0115,Seoul,Honolulu,708.87
JE0016,PortElizabeth,CapeTown,661.74
WN0894,Phoenix,Tampa,973.32
KA0096,Xiamen,HongKong,964.20
KE0074,HongKong,Seoul,230.51
MU0376,Kashi,Shiquanhe,1030.50
HV0120,Faro,Rotterdam,532.59
AC0057,Washington,Toronto,753.51
FR1708,Cork,Fuerteventura,1105.45
US1057,Manaus,Miami,339.37
GS0155,Guiyang,Nanning,1112.86
MS0199,SharmElSheikh,Riyadh,449.77
JD0050,Haikou,Xi'an,1116.59
US0419,Washington,Portland,652.42
HG0049,PalmadeMallorca,Linz,537.21
NF0033,Norsup,CraigCove,247.65
FL0003,Albuquerque,KansasCity,885.24
UA0442,Denver,SaltLakeCity,1110.06
AF0185,Atlanta,SanFrancisco,922.96
OK0044,PalmadeMallorca,Barcelona,604.45
9W0077,Mumbai,Lucknow,734.42
P20001,Kilimanjaro,Nairobi,1174.35
LX0048,Douala,Brussels,856.49
KL0459,BuenosAires,Amsterdam,590.44
SG0081,Delhi,Jaipur,279.91
VB0019,Chihuahua,Monterrey,353.44
A30086,Chania,Athens,272.76
UR0023,Naryan-Mar,Arkhangelsk,1194.05
PR0024,Darwin,Manila,963.81
DE0320,Tenerife,Paderborn,718.33
NH0303,Kagoshima,Osaka,1037.76
AB0783,Zurich,Heraklion,580.68
TR0011,Denpasar,Singapore,857.80
PI0014,Yakutsk,Lensk,407.02
FL0343,MontegoBay,Baltimore,944.24
AC0027,Brussels,Bujumbura,1133.55
J20021,Baku,MineralnyeVody,396.04
AA1412,Miami,MontegoBay,878.26
AC0299,Halifax,London,553.44
WN0604,KansasCity,Denver,985.09
FR0760,Catania,Treviso,597.75
JU0065,Thessaloniki,Belgrade,330.52
AM0329,PozaRico,MexicoCity,332.32
TG0101,Colombo,Bangkok,862.28
AZ0065,Atlanta,Buffalo,1141.39
5T0013,EskimoPoint,WhaleCove,248.02
VN0058,Hanoi,Danang,300.13
LY0064,Tel-aviv,Venice,662.33
AT0178,Paris,Ouarzazate,744.97
G80007,Bangalore,Pune,1044.56
A30094,Moscow,Thessaloniki,331.79
EK0233,Melbourne,Auckland,307.73
AA2175,SaltLakeCity,Phoenix,673.41
SC0263,Wuyishan,Xiamen,772.62
NZ0057,Brusselton,Perth,273.20
KC0102,Tselinograd,London,1109.59
TR0002,Bangkok,Singapore,1121.21
G40364,Toledo,StPetersburg,403.65
AM0169,NewYork,Cancun,501.35
DY0170,Cologne,Oslo,772.80
DL1801,SaltLakeCity,Kalispell,880.08
LH0713,Munich,Wroclaw,1037.08
R70023,Guayana,Porlamar,1177.82
AF0479,Charleston,Atlanta,557.54
8R0009,Cordoba,Mendoza,735.28
US1416,Chicago,Montreal,827.44
D70001,Adelaide,KualaLumpur,345.09
FL0494,Minneapolis,Milwaukee,289.67
XY0009,Asyut,Riyadh,1120.83
KK0024,Istanbul,Tehran,1152.01
F90221,StAugustineAirport,Trenton,1020.23
HA0017,Honolulu,Lanai,977.50
FR2222,Berlin,Dublin,466.92
FI0015,Washington,Keflavik,1078.31
HU0092,Changcha,Hohhot,1073.20
UA0729,SiouxFalls,Denver,488.99
AA2212,StCroixIsland,Miami,1184.78
KE0094,Seoul,Paris,730.77
IG0050,Rome,Olbia,597.54
UX0144,Tenerife,Barcelona,801.81
WY0025,Dubai,Salalah,587.62
AI0259,Jammu,Srinagar,357.33
SQ0121,Singapore,Mumbai,557.79
TCX0107,Newcastle,Enfidha,1093.63
A30070,Athens,Zakynthos,711.49
JJ0240,Manaus,Fortaleza,691.98
UR0068,Moscow,NizhniyNovgorod,631.16
AA2005,Richmond,Boston,341.13
VA0009,Adelaide,Singapore,470.50
4U0080,Cologne,GranCanaria,608.96
7H0126,Quinhagak,TogiakVillage,290.98
FR1124,Gerona,Wroclaw,355.67
9K0017,Boston,Albany,666.73
AF0514,Dublin,Atlanta,311.72
SA0066,George,Durban,240.79
AB0500,Nuernberg,Samos,389.01
US1471,Philadelphia,Paris,683.50
GA0086,Jayapura,Merauke,528.42
AA1766,Philadelphia,Akron,399.53
TS0112,Calgary,London,572.69
WN0734,Milwaukee,Boston,1135.66
EK0110,Dubai,Hamburg,1186.64
LH0022,Amsterdam,Newark,851.50
MU0567,Macau,Shanghai,565.27
AT0122,ElAaiún,Casablanca,1064.78
UA1811,SantaFe,Denver,203.20
S20160,Pune,Bangalore,1069.78
HA0060,Portland,Honolulu,450.98
ZH0653,Tianjin,Haikou,899.48
MU1117,Wuhan,Liuzhou,1108.97
WN0653,Orlando,Pittsburgh,1058.88
FM0161,Qingdao,Jiamusi,296.40
PR0063,Manila,Catarman,244.58
SV0108,Dubai,Riyadh,902.81
U60151,Nizhnekamsk,Dushanbe,768.24
CM0060,Houston,PanamaCity,267.02
US0432,Washington,Valparaiso,254.22
2Z0041,Uberlandia,SaoPaulo,662.13
SQ0050,Rome,Singapore,434.80
CA1107,Wuhan,Beijing,842.93
ZH0553,Shenyang,Changzhou,400.89
EI0020,Belfast,Faro,470.69
Y70007,Dushanbe,Krasnoyarsk,894.94
G30254,Navegantes,SaoPaulo,871.54
LH0707,Munich,Berlin,1110.88
TS0095,Montreal,PuertoPlata,802.23
UA0350,Denver,Washington,366.62
LH0872,Valencia,Frankfurt,618.56
CA0943,Shenzhen,Xiamen,251.42
US1107,Miami,Asuncion,1083.50
FR0669,Rome,Warsaw,821.22
SK0063,Stockholm,Kalamata,297.61
SK0205,Copenhagen,Bucharest,316.91
AA1054,LosAngeles,HongKong,967.22
WY0011,Guangzhou,Bangkok,795.71
BC0032,Tokyo,Sapporo,628.68
DL1195,KansasCity,Detroit,439.15
MF0096,Fuzhou,Taipei,837.62
SK0234,Dubrovnik,Stockholm,336.29
WJ0022,Rigolet,GooseBay,211.28
GR0006,Guernsey,Alderney,775.27
PK0108,Karachi,Turbat,695.24
IB0417,London,Budapest,1022.52
QG0015,Jakarta,Banjarmasin,762.97
CA0213,Chengdu,Wuhan,774.01
AS0523,Kelowna,Seattle,649.27
MU0787,Shanghai,NewYork,503.39
3U0234,Melbourne,Chengdu,793.14
2N0007,Stockholm,Lycksele,464.12
3H0018,Schefferville,Quebec,280.06
SU0128,KarlovyVary,StPetersburg,1017.84
IB0342,Ibiza,Alicante,710.44
QZ0030,Phuket,Jakarta,297.12
W20023,Helsinki,Pori,265.98
FR0682,Charleroi,Alicante,995.62
CA0467,Nanchang,Shanghai,368.04
GQ0013,Chios,Mytilini,1158.25
FR1197,Ibiza,Charleroi,817.23
KL0236,Atlanta,Jackson,1027.26
IB0384,London,PalmadeMallorca,720.29
SU0361,Moscow,Magnetiogorsk,1081.32
PC0073,Diyabakir,Izmir,618.79
CZ0922,Shanghai,Harbin,746.71
BA0270,London,Villafranca,644.08
AT0051,Casablanca,Bordeaux,616.40
LS0088,EastMidlands,Funchal,200.82
DE0316,Tenerife,Frankfurt,1014.35
KC0016,Alma-ata,Karaganda,724.19
8U0044,Tunis,Tripoli,1015.67
DV0012,Alma-ata,Semiplatinsk,733.23
XQ0083,Nantes,Izmir,1099.66
TK0574,Istanbul,Gaziantep,295.56
ME0063,Riyadh,Beirut,249.68
KS0014,Boston,Plattsburgh,543.54
AZ0178,Beirut,Milano,320.46
IY0040,Dubai,Sanaa,621.34
CX0165,Madras,HongKong,242.02
CA0920,Shenzhen,Nanchang,769.56
Y80021,RibeiraoPreto,RioDeJaneiro,434.56
AV0231,SanSalvador,LosAngeles,246.73
EU0071,Jinan,Chengdu,905.28
LH0636,Munich,Gothenborg,1066.45
UA1699,Philadelphia,SanFrancisco,790.32
FR1368,Liverpool,Barcelona,790.40
FL0308,LasVegas,Chicago,357.75
AB0284,Hamburg,Antalya,1185.93
CZ0847,Tokyo,Changchun,257.01
AV0035,Bogota,Florencia,1006.28
7H0123,Kwigillingok,Kongiganak,779.48
AR0041,BuenosAires,Ushuaia,272.23
AK0025,Guangzhou,KualaLumpur,322.35
FR0083,Malaga,Vasteras,1063.38
US1317,Chicago,Cleveland,450.35
JB0002,Victoria,Vancouver,520.86
AZ0302,Colombo,AbuDhabi,1108.32
SN0062,Brussels,NewYork,1100.11
IB0408,London,AbuDhabi,543.88
U60043,Moscow,Tivat,396.59
CI0078,Tokyo,Honolulu,313.05
SV0296,Riyadh,Bisha,368.61
4U0049,Cologne,Stockholm,994.68
CI0150,Taipei,HoChiMinhCity,874.76
CA0168,Chengdu,Frankfurt,681.38
LH0429,Gothenborg,Munich,281.39
LN0005,Amman,Tripoli,872.54
VS0040,Atlanta,WestPalmBeach,1135.31
FR1857,Pisa,Gerona,201.11
AI0239,Seoul,SanFrancisco,568.75
HQ0041,Dubrovnik,Lille,227.62
LH0403,Frankfurt,Berlin,506.37
US1776,Seattle,Chicago,941.28
IG0164,Villafranca,Chisinau,945.49
FR1260,Kaunas,Bristol,689.14
VN0087,Hanoi,ChuLai,584.54
VY0034,Alicante,Paris,664.43
ZH0783,Yuncheng,Urumqi,670.42
UA2090,Bentonville,Denver,986.59
FR0734,Charleroi,Rygge,656.97
AD0091,BeloHorizonte,PortoAlegre,815.72
AZ0020,Amsterdam,Billund,1092.84
OR0007,Amsterdam,Sanford,236.11
U20892,Nantes,Mulhouse,313.58
9C0046,Kunming,Shijiazhuang,685.64
IB0731,Santander,Madrid,965.76
AF0886,Paris,Montpellier,640.05
BU0023,Gemena,Mbandaka,650.68
B60091,Dallas-FortWorth,Dubai,405.27
NH0115,Agana,Okayama,684.71
ZK0044,Minneapolis,Watertown,848.28
TM0018,Johannesburg,Beira,881.15
ZB0027,Birmingham,Malaga,1032.38
NK0163,Orlando,SanJuan,761.61
CA1046,Taiyuan,Chengdu,845.36
2L0003,Bristol,Zurich,742.32
ZH0692,Wuhan,Guangzhou,473.08
O60079,Petrolina,Brasilia,444.23
JJ0307,SaoLuis,SaoPaulo,616.47
AS0477,SanJose,Lihue,596.72
5J0162,Shanghai,Manila,201.35
TO0122,EastMidlands,GranCanaria,342.51
JJ0012,Belem,Brasilia,1093.89
GS0251,Tianjin,Changcha,1182.92
HU0035,Guangzhou,Guiyang,565.24
HY0112,Tashkent,Kazan,1076.13
AH0074,Adrar,InSalah,1158.25
CZ1219,Urumqi,Korla,718.56
TCX0056,Glasgow,GranCanaria,505.02
FR0966,Faro,Beauvais,1176.81
4U0362,Split,Berlin,496.23
WF0042,Bodo,Harstad/Narvik,1114.19
U20749,Madrid,Liverpool,839.86
V70080,Nantes,PalmadeMallorca,662.90
AB0766,Vienna,Zurich,908.56
IB0128,Barcelona,London,970.03
DL1183,Manchester,Atlanta,575.06
AA0314,Charlotte,Milwaukee,638.78
TK0639,Van,Istanbul,1127.18
JN0006,Tirana,Milano,1004.27
W60324,Poznan,Barcelona,1154.87
AF0668,London,Florence,783.30
YK0001,Alma-ata,Bishkek,990.45
US0042,Austin,Charlotte,585.45
9W0161,Delhi,Singapore,647.28
SN0173,Palermo,Brussels,278.42
UA0780,Agana,Cairns,310.76
KL0382,ChiangRai,Bangkok,951.93
VB0063,Monterrey,Oaxaca,1039.17
VX0010,Newark,SanFrancisco,319.50
CZ1080,Shenzhen,Beijing,1075.89
LH0007,Accra,Frankfurt,583.97
7H0068,Emmonak,Kotlik,1108.73
DL1508,Oakland,SaltLakeCity,658.94
YN0005,Kuujjuarapik,Chisasibi,875.89
AD0089,BeloHorizonte,Manaus,810.85
U20714,London,Berlin,986.38
WF0095,Kirkenes,Vadsø,795.35
HV0203,Rotterdam,Istanbul,342.81
NK0178,MyrtleBeach,Dallas-FortWorth,859.78
AA1124,NewYork,LittleRock,984.25
WN0971,SanDiego,SanFrancisco,987.02
XV0002,Dominica,Philipsburg,1041.77
AZ0331,Cancun,Atlanta,340.87
AC0621,Toronto,Kingston,1072.90
J50012,Juneau,Skagway,400.28
F90120,Wilmington,Denver,941.66
DY0010,Malaga,Aalborg,409.45
AA1218,London,Bucharest,1184.92
D20014,StPetersburg,Ukhta,217.83
JD0037,Fuzhou,Xuzhou,1070.93
FR0526,Beauvais,Sevilla,762.13
BU0020,Kinshasa,Tshikapa,496.80
TK0344,Istanbul,Ganja,537.09
AB0785,Zurich,London,427.53
DE0004,Arrecife,Fuerteventura,364.64
JT0103,Denpasar,Surabaya,484.48
NH0309,LosAngeles,Tokyo,722.64
US0015,Albany,Washington,1194.17
US1575,Phoenix,Columbus,819.12
G40090,Fargo,LasVegas,1098.43
CZ0127,Guangzhou,Shanghai,790.06
9C0081,Shanghai,Sanya,666.67
EK0226,Lusaka,Harare,1007.10
MU1009,Qingdao,Wuxi,1139.68
IG0168,Villafranca,Tirana,206.77
KQ0060,Kigali,Nairobi,841.49
FR0808,Dublin,Ibiza,745.74
SN0073,Brussels,Malta,600.16
AS0228,Lihue,LosAngeles,333.66
US1487,Philadelphia,Newark,630.99
3K0035,Taipei,Osaka,664.63
US1750,SanAntonio,Philadelphia,271.83
AA0464,Washington,Minneapolis,709.80
DL1954,Vancouver,Minneapolis,321.55
U20747,Madrid,London,487.16
DL0765,Guadalajara,LosAngeles,1091.60
SC0224,Jinan,Xiamen,1117.96
TOM0006,Arrecife,Newcastle,458.36
O60051,RioDeJaneiro,PortoAlegre,819.61
7I0043,Philipsburg,SantoDomingo,704.03
SK0163,Copenhagen,Birmingham,757.57
DL1182,Madrid,NewYork,842.00
AC0415,Montreal,Edmonton,907.64
HU0426,Jinan,Sanya,657.04
5C0006,Liberia,SanJose,562.05
AI0202,Frankfurt,Bangalore,972.11
QR0038,Casablanca,Doha,882.27
DL0020,Amsterdam,Boston,948.92
5C0001,BocasDelToro,SanJose,376.86
AA2317,Montreal,Chicago,909.89
DY0271,Helsinki,Stockholm,587.09
FR2356,Treviso,Leeds,1118.74
EY0047,AbuDhabi,Hyderabad,962.93
CA1095,Wuhan,Guangzhou,767.16
KU0070,London,Kuwait,774.86
FZ0133,Bucharest,Dubai,700.84
PB0018,Makkovik,Postville,542.11
PS0045,Kiev,Yerevan,470.50
X30129,Kos,Frankfurt,531.14
GS0245,Tianjin,Baotou,985.12
TK0528,Nairobi,Istanbul,315.41
OB0006,Cobija,Cochabamba,709.00
TK0308,Istanbul,Gaziantep,911.83
AA1071,LosAngeles,MammothLakes,343.81
EP0078,Lamerd,Shiraz,231.81
V70063,Montpellier,Strasbourg,758.83
DE0198,London,Arrecife,1055.11
ZH0243,Hangzhou,Dalian,996.06
DE0143,Hamburg,Kerkyra/corfu,515.09
HU0260,Lanzhou,Taipei,1170.67
K50029,Memphis,Jackson,514.56
AZ0233,Paris,Boston,752.37
DL1322,Madison,Washington,650.95
AA1578,Chicago,Austin,452.06
HU0474,Urumqi,Kashi,440.86
B60095,Dubai,Washington,855.54
AI0371,Sydney,Delhi,377.95
SN0008,AbuDhabi,Brussels,252.49
SY0005,Washington,Minneapolis,631.57
AY0119,Helsinki,Manchester,669.06
FR2148,London,Pisa,303.50
FR0873,Edinburgh,Krakow,263.52
UA1636,Chicago,Syracuse,391.33
LY0060,Tel-aviv,Beijing,1071.63
CX0193,Singapore,HongKong,1005.39
MH0324,KualaTerengganu,KualaLumpur,1144.37
5J0137,Manila,SanJose,920.19
FR1818,PalmadeMallorca,Valencia,643.80
DY0324,London,Budapest,623.27
6R0009,Krasnodar,Novosibirsk,864.92
W60354,Skopje,Malmoe,935.07
LN0016,Cairo,Benghazi,281.29
KA0080,Beijing,HongKong,706.92
FR0663,Rome,Thessaloniki,1026.71
AF0376,Paris,Larnaca,490.52
LN0030,London,Tripoli,413.94
OK0098,Sofia,Prague,501.45
LH0528,Lome,Brussels,362.16
AD0356,Campinas,Fortaleza,504.39
FR1130,Gothenborg,Bergamo,1126.35
AM0289,Merida,Villahermosa,391.07
PC0222,London,Istanbul,799.84
DY0524,Tenerife,London,654.85
PC0086,St-Etienne,Istanbul,519.84
FL0202,Denver,KansasCity,676.96
V00020,Caracas,Maracaibo,337.89
PC0063,Brussels,Izmir,1130.45
EY0153,Phuket,AbuDhabi,575.40
FS0013,Tripoli,Sfax,983.25
AB0645,Tenerife,Hamburg,305.07
DL1829,SaltLakeCity,Ontario,300.87
VY0161,Bologna,Barcelona,342.04
WN1095,StLouis,SanDiego,327.69
QS0060,Split,Prague,506.09
H20034,PuertoMontt,Santiago,319.61
HU0278,Ninbo,Weifang,633.64
WT0069,SachigoLake,MuskratDam,368.26
PR0054,Manila,Bacolod,938.78
JT0048,Batam,Pekanbaru,605.05
TU0109,Tunis,Bordeaux,823.94
WS0227,Saskatoon,Calgary,963.54
W60027,Belgrade,Sandefjord,601.25
UA1593,Chicago,Omaha,770.43
W60059,Budapest,Eindhoven,463.43
LS0220,Manchester,Rhodos,811.69
3U0193,Kunming,Luxi,763.33
V70009,Ajaccio,Toulouse,845.95
TOM0036,EastMidlands,Paphos,421.10
U20922,Bucharest,London,1185.77
SN0168,Bucharest,Brussels,802.00
FR0422,Brno,London,699.42
GA0089,Jayapura,UjungPandang,224.58
FR2089,London,Rome,737.59
GS0203,Nanning,Wenzhou,722.75
S20025,Mumbai,Baroda,461.25
AA1314,RioNegro,Miami,640.22
CA0676,Beijing,Dalian,674.23
OZ0124,Seoul,Siem-reap,679.34
X30180,Rhodos,Hannover,305.70
BE0147,Humberside,Jersey,676.54
WU0001,Bergamo,Kiev,1131.90
AA0791,FortSmith,Dallas-FortWorth,611.21
DL1731,Seattle,Tokyo,526.32
DT0016,Luanda,CapeTown,383.26
AA1884,Phoenix,FortLauderdale,465.78
HY0121,Tashkent,Novosibirsk,548.96
W60117,Charleroi,Ljubljana,1050.99
DL0889,Indianapolis,Orlando,452.97
PK0038,Gilgit,Islamabad,578.25
US0989,NewYork,Wilmington,824.49
TO0355,Nantes,Marrakech,329.51
WN0091,WindsorLocks,Atlanta,1058.81
Y40079,LosAngeles,Zacatecas,1048.95
AF0614,Seoul,Paris,1042.01
LG0102,Saarbruecken,Berlin,1198.84
VS0054,Atlanta,StLouis,949.16
US0232,Charlotte,Huntsville,899.90
BA0505,SanSalvador,Madrid,949.34
DL1428,Minneapolis,Rochester,433.81
VJ0005,NhaTrang,Hanoi,341.44
9E0036,Minneapolis,NewOrleans,365.90
UA0655,Newark,Bentonville,337.30
WN0086,Austin,Oakland,774.05
CZ1333,Xi'an,Wenzhou,321.00
QF0339,Papeete,LosAngeles,517.62
JL0265,Tokyo,Boston,716.54
AA0125,Brisbane,Cairns,1108.83
S20150,Madras,Delhi,1170.74
OZ0085,Seoul,Delhi,1078.49
AC0596,Toronto,Columbus,228.87
XY0086,Riyadh,Amman,272.24
DL1671,FortMyers,Columbus,509.34
TO0140,Faro,London,881.71
FR2193,Lamezia,Weeze,763.37
FL0321,LasVegas,Tampa,263.07
SC0151,Shijiazhuang,Qingdao,878.96
WS0055,Orlando,Calgary,560.06
8U0012,Benghazi,Tunis,230.57
9N0028,Merida,BelizeCity,309.34
GS0111,Hailar,Harbin,351.67
WN0175,Baltimore,Nashville,703.77
LA0233,Santiago,Caracas,997.54
NH0101,Fukuoka,Nagoya,850.50
TK0496,Manchester,Istanbul,1101.60
NH0233,Osaka,Niigata,681.03
KL0337,Bangkok,ChiangRai,795.78
LH0199,Duesseldorf,Moscow,855.59
TS0055,PuertoPlata,LaRomana,1091.89
BI0019,HongKong,BandarSeriBegawan,1077.21
3U0342,Wanxian,Chengdu,1181.96
HS0003,Gallivare,Kiruna,646.23
SN0141,Kigali,Entebbe,777.74
FM0010,Zhengzhou,Hangzhou,444.53
US0434,Washington,Montreal,909.15
TK0471,Kathmandu,Istanbul,300.93
CM0029,Bogota,SantaMarta,443.99
TO0201,London,BoaVista,983.15
AZ0326,Catania,Berlin,881.07
AA0560,Dallas-FortWorth,SiouxFalls,769.27
MU0689,Nanning,Wuhan,311.10
AB0198,Duesseldorf,Salzburg,865.90
F90137,MontegoBay,StLouis,328.08
NH0497,Singapore,Tokyo,308.59
UA0831,WhitePlains,Chicago,507.75
SP0015,PontaDelgada,SaoJorgeIsland,426.15
QR0270,Trivandrum,Doha,743.58
NK0138,LasVegas,SanDiego,250.12
CZ0528,Hami,Urumqi,225.12
US1152,Miami,Washington,777.23
TCX0088,Manchester,LasVegas,436.37
TP0088,Lisbon,Casablanca,891.64
MU0976,Shenzhen,Wuhan,274.54
KL0816,Ottawa,Toronto,781.65
U20245,Budapest,London,903.18
KL0441,Detroit,London,209.82
SV0123,Gizan,Jeddah,739.83
3U0390,Zhongwei,Xining,377.39
AF0378,Paris,Lome,1135.38
US1073,Orlando,NewYork,1087.88
SK0343,Munich,Stockholm,1055.83
ZL0072,Sydney,Mildura,536.19
TS0003,Amsterdam,Toronto,297.46
IOS0028,STMARY\'S,Newquai,377.09
LS0192,Manchester,Arrecife,374.91
OS0157,Vienna,Funchal,565.80
CU0024,Havana,Madrid,288.79
Y70003,Sochi,Krasnoyarsk,646.63
LS0212,Manchester,Murcia,1087.72
CZ0719,Guilin,Shantou,597.27
AB0194,Duesseldorf,Samos,783.92
QF0275,Manila,Sydney,1111.92
J90017,Kuwait,Dubai,882.17
SG0043,Kolkata,Bangalore,1119.41
NZ0063,Christchurch,Hamilton,382.05
BT0091,Riga,Venice,730.94
AC0193,Chicago,Edmonton,291.55
MU1116,Wuhan,Lianyungang,200.20
